"a";"b";"c";"d";"logar";"vathmos";"etos";"protin";"eggek";"anam";"diam";"desme";"ental";"propli";"pliro"
"02";"02";"721";"0560";"02.02.721.0560";4;2012;2702;2702;105960;108662;2390;2390;0;2390
"02";"02";"721";"0561";"02.02.721.0561";4;2013;2050;2050;0;2050;1128;1128;0;1128
"02";"02";"721";"0561";"02.02.721.0561";4;2015;3100;0;0;0;0;0;0;0
"02";"02";"721";"0561";"02.02.721.0561";4;2014;1350;1350;1000;2350;1306;947;0;947
"02";"02";"721";"0561";"02.02.721.0561";4;2012;2702;2702;2000;4702;2390;2390;0;2390
"02";"02";"721";"0566";"02.02.721.0566";4;2013;0;0;3300;3300;0;0;0;0
"02";"02";"721";"0566";"02.02.721.0566";4;2015;3300;0;0;0;0;0;0;0
"02";"02";"721";"0566";"02.02.721.0566";4;2014;0;0;3300;3300;0;0;0;0
"02";"02";"721";"0566";"02.02.721.0566";4;2012;0;0;103960;103960;0;0;0;0
"02";"02";"721";"0568";"02.02.721.0568";4;2013;0;0;0;0;0;0;0;0
"02";"02";"721";"0568";"02.02.721.0568";4;2015;0;0;0;0;0;0;0;0
"02";"02";"721";"0568";"02.02.721.0568";4;2014;0;0;0;0;0;0;0;0
"02";"02";"721";"0568";"02.02.721.0568";4;2012;0;0;0;0;0;0;0;0
"02";"02";"721";"0600";"02.02.721.0600";4;2013;35000;35000;0;35000;0;0;0;0
"02";"02";"721";"0600";"02.02.721.0600";4;2015;0;0;0;0;0;0;0;0
"02";"02";"721";"0600";"02.02.721.0600";4;2014;40000;40000;-40000;0;0;0;0;0
"02";"02";"721";"0600";"02.02.721.0600";4;2012;25000;25000;-24000;1000;0;0;0;0
"02";"02";"721";"0630";"02.02.721.0630";4;2013;35000;35000;0;35000;0;0;0;0
"02";"02";"721";"0630";"02.02.721.0630";4;2015;0;0;0;0;0;0;0;0
"02";"02";"721";"0630";"02.02.721.0630";4;2014;40000;40000;-40000;0;0;0;0;0
"02";"02";"721";"0630";"02.02.721.0630";4;2012;25000;25000;-24000;1000;0;0;0;0
"02";"02";"721";"0631";"02.02.721.0631";4;2013;35000;35000;0;35000;0;0;0;0
"02";"02";"721";"0631";"02.02.721.0631";4;2015;0;0;0;0;0;0;0;0
"02";"02";"721";"0631";"02.02.721.0631";4;2014;40000;40000;-40000;0;0;0;0;0
"02";"02";"721";"0631";"02.02.721.0631";4;2012;25000;25000;-24000;1000;0;0;0;0
"02";"02";"721";"0700";"02.02.721.0700";4;2013;59000;59000;33000;92000;21269;21620;0;21620
"02";"02";"721";"0700";"02.02.721.0700";4;2015;79000;0;0;0;0;0;0;0
"02";"02";"721";"0700";"02.02.721.0700";4;2014;60500;60500;7000;67500;45452;14107;0;14107
"02";"02";"721";"0700";"02.02.721.0700";4;2012;79800;79800;36965;116765;54066;53066;1000;54066
"02";"02";"721";"0710";"02.02.721.0710";4;2013;59000;59000;33000;92000;21269;21620;0;21620
"02";"02";"721";"0710";"02.02.721.0710";4;2015;79000;0;0;0;0;0;0;0
"02";"02";"721";"0710";"02.02.721.0710";4;2014;60500;60500;7000;67500;45452;14107;0;14107
"02";"02";"721";"0710";"02.02.721.0710";4;2012;79800;79800;36965;116765;54066;53066;1000;54066
"02";"02";"721";"0711";"02.02.721.0711";4;2013;46000;46000;18000;64000;16048;16399;0;16399
"02";"02";"721";"0711";"02.02.721.0711";4;2015;62000;0;0;0;0;0;0;0
"02";"02";"721";"0711";"02.02.721.0711";4;2014;45000;45000;7000;52000;41328;10766;0;10766
"02";"02";"721";"0711";"02.02.721.0711";4;2012;55000;55000;26965;81965;44986;43986;1000;44986
"02";"02";"721";"0713";"02.02.721.0713";4;2013;7000;7000;3000;10000;636;636;0;636
"02";"02";"721";"0713";"02.02.721.0713";4;2015;6000;0;0;0;0;0;0;0
"02";"02";"721";"0713";"02.02.721.0713";4;2014;3500;3500;0;3500;3246;3101;0;3101
"02";"02";"721";"0713";"02.02.721.0713";4;2012;6000;6000;0;6000;2734;2734;0;2734
"02";"02";"721";"0716";"02.02.721.0716";4;2013;2000;2000;1000;3000;0;0;0;0
"02";"02";"721";"0716";"02.02.721.0716";4;2015;5000;0;0;0;0;0;0;0
"02";"02";"721";"0716";"02.02.721.0716";4;2014;2000;2000;0;2000;878;240;0;240
"02";"02";"721";"0716";"02.02.721.0716";4;2012;7000;7000;5000;12000;545;545;0;545
"02";"02";"721";"0717";"02.02.721.0717";4;2013;4000;4000;11000;15000;4585;4585;0;4585
"02";"02";"721";"0717";"02.02.721.0717";4;2015;6000;0;0;0;0;0;0;0
"02";"02";"721";"0717";"02.02.721.0717";4;2014;10000;10000;0;10000;0;0;0;0
"02";"02";"721";"0717";"02.02.721.0717";4;2012;11800;11800;5000;16800;5802;5802;0;5802
"02";"02";"721";"0800";"02.02.721.0800";4;2013;814469;814469;67600;882069;681925;672881;8400;681281
"02";"02";"721";"0800";"02.02.721.0800";4;2015;1190329;0;0;0;0;0;0;0
"02";"02";"721";"0800";"02.02.721.0800";4;2014;942978;942978;146237;1089215;876608;407431;0;404953
"02";"02";"721";"0800";"02.02.721.0800";4;2012;1184272;1184272;-29522;1154750;752639;747575;5063;752639
"02";"02";"721";"0810";"02.02.721.0810";4;2013;526126;526126;-25000;501126;454644;454644;0;454644
"02";"02";"721";"0810";"02.02.721.0810";4;2015;453005;0;0;0;0;0;0;0
"02";"02";"721";"0810";"02.02.721.0810";4;2014;485062;485062;-50000;435062;362404;181202;0;181202
"02";"02";"721";"0810";"02.02.721.0810";4;2012;500000;500000;-28000;472000;345255;345255;0;345255
"02";"02";"721";"0813";"02.02.721.0813";4;2013;526126;526126;-25000;501126;454644;454644;0;454644
"02";"02";"721";"0813";"02.02.721.0813";4;2015;453005;0;0;0;0;0;0;0
"02";"02";"721";"0813";"02.02.721.0813";4;2014;485062;485062;-50000;435062;362404;181202;0;181202
"02";"02";"721";"0813";"02.02.721.0813";4;2012;500000;500000;-28000;472000;345255;345255;0;345255
"02";"02";"721";"0814";"02.02.721.0814";4;2013;0;0;0;0;0;0;0;0
"02";"02";"721";"0814";"02.02.721.0814";4;2015;0;0;0;0;0;0;0;0
"02";"02";"721";"0814";"02.02.721.0814";4;2014;0;0;0;0;0;0;0;0
"02";"02";"721";"0814";"02.02.721.0814";4;2012;0;0;0;0;0;0;0;0
"02";"02";"721";"0819";"02.02.721.0819";4;2013;0;0;0;0;0;0;0;0
"02";"02";"721";"0819";"02.02.721.0819";4;2015;0;0;0;0;0;0;0;0
"02";"02";"721";"0819";"02.02.721.0819";4;2014;0;0;0;0;0;0;0;0
"02";"02";"721";"0819";"02.02.721.0819";4;2012;0;0;0;0;0;0;0;0
"02";"02";"721";"0820";"02.02.721.0820";4;2013;81342;81342;20000;101342;64181;63539;400;63939
"02";"02";"721";"0820";"02.02.721.0820";4;2015;91000;0;0;0;0;0;0;0
"02";"02";"721";"0820";"02.02.721.0820";4;2014;104000;104000;0;104000;89138;50147;0;50147
"02";"02";"721";"0820";"02.02.721.0820";4;2012;191272;191272;17395;208667;125739;125339;400;125739
"02";"02";"721";"0823";"02.02.721.0823";4;2013;40000;40000;0;40000;20903;20846;0;20846
"02";"02";"721";"0823";"02.02.721.0823";4;2015;30000;0;0;0;0;0;0;0
"02";"02";"721";"0823";"02.02.721.0823";4;2014;33000;33000;0;33000;28953;15158;0;15158
"02";"02";"721";"0823";"02.02.721.0823";4;2012;61272;61272;-14105;47167;20289;20289;0;20289
"02";"02";"721";"0824";"02.02.721.0824";4;2013;40342;40342;20000;60342;42878;42693;0;42693
"02";"02";"721";"0824";"02.02.721.0824";4;2015;60000;0;0;0;0;0;0;0
"02";"02";"721";"0824";"02.02.721.0824";4;2014;70000;70000;0;70000;60184;34988;0;34988
"02";"02";"721";"0824";"02.02.721.0824";4;2012;130000;130000;30000;160000;105050;105050;0;105050
"02";"02";"721";"0826";"02.02.721.0826";4;2013;0;0;0;0;0;0;0;0
"02";"02";"721";"0826";"02.02.721.0826";4;2015;0;0;0;0;0;0;0;0
"02";"02";"721";"0826";"02.02.721.0826";4;2014;0;0;0;0;0;0;0;0
"02";"02";"721";"0826";"02.02.721.0826";4;2012;0;0;0;0;0;0;0;0
"02";"02";"721";"0829";"02.02.721.0829";4;2013;1000;1000;0;1000;400;0;400;400
"02";"02";"721";"0829";"02.02.721.0829";4;2015;1000;0;0;0;0;0;0;0
"02";"02";"721";"0829";"02.02.721.0829";4;2014;1000;1000;0;1000;0;0;0;0
"02";"02";"721";"0829";"02.02.721.0829";4;2012;0;0;1500;1500;400;0;400;400
"02";"02";"721";"0830";"02.02.721.0830";4;2013;77001;77001;60000;137001;102594;102115;0;102115
"02";"02";"721";"0830";"02.02.721.0830";4;2015;145000;0;0;0;0;0;0;0
"02";"02";"721";"0830";"02.02.721.0830";4;2014;156000;156000;17637;173637;124000;94171;0;94171
"02";"02";"721";"0830";"02.02.721.0830";4;2012;165000;165000;95000;260000;205542;205542;0;205542
"02";"02";"721";"0831";"02.02.721.0831";4;2013;7001;7001;0;7001;3545;3066;0;3066
"02";"02";"721";"0831";"02.02.721.0831";4;2015;5000;0;0;0;0;0;0;0
"02";"02";"721";"0831";"02.02.721.0831";4;2014;6000;6000;0;6000;4000;1959;0;1959
"02";"02";"721";"0831";"02.02.721.0831";4;2012;15000;15000;20000;35000;4689;4689;0;4689
"02";"02";"721";"0832";"02.02.721.0832";4;2013;70000;70000;60000;130000;99049;99049;0;99049
"02";"02";"721";"0832";"02.02.721.0832";4;2015;140000;0;0;0;0;0;0;0
"02";"02";"721";"0832";"02.02.721.0832";4;2014;150000;150000;17637;167637;120000;92212;0;92212
"02";"02";"721";"0832";"02.02.721.0832";4;2012;150000;150000;75000;225000;200853;200853;0;200853
"02";"02";"721";"0833";"02.02.721.0833";4;2013;0;0;0;0;0;0;0;0
"02";"02";"721";"0833";"02.02.721.0833";4;2015;0;0;0;0;0;0;0;0
"02";"02";"721";"0833";"02.02.721.0833";4;2014;0;0;0;0;0;0;0;0
"02";"02";"721";"0833";"02.02.721.0833";4;2012;0;0;0;0;0;0;0;0
"02";"02";"721";"0839";"02.02.721.0839";4;2013;0;0;0;0;0;0;0;0
"02";"02";"721";"0839";"02.02.721.0839";4;2015;0;0;0;0;0;0;0;0
"02";"02";"721";"0839";"02.02.721.0839";4;2014;0;0;0;0;0;0;0;0
"02";"02";"721";"0839";"02.02.721.0839";4;2012;0;0;0;0;0;0;0;0
"02";"02";"721";"0840";"02.02.721.0840";4;2013;25000;25000;24000;49000;13272;13348;0;13348
"02";"02";"721";"0840";"02.02.721.0840";4;2015;27780;0;0;0;0;0;0;0
"02";"02";"721";"0840";"02.02.721.0840";4;2014;30000;30000;0;30000;11950;6328;0;6328
"02";"02";"721";"0840";"02.02.721.0840";4;2012;65000;65000;-9000;56000;16389;16389;0;16389
"02";"02";"721";"0841";"02.02.721.0841";4;2013;8000;8000;5000;13000;1237;1237;0;1237
"02";"02";"721";"0841";"02.02.721.0841";4;2015;9000;0;0;0;0;0;0;0
"02";"02";"721";"0841";"02.02.721.0841";4;2014;7000;7000;0;7000;6409;3003;0;3003
"02";"02";"721";"0841";"02.02.721.0841";4;2012;25000;25000;-4000;21000;5063;5063;0;5063
"02";"02";"721";"0843";"02.02.721.0843";4;2013;7000;7000;5000;12000;3189;3189;0;3189
"02";"02";"721";"0843";"02.02.721.0843";4;2015;4000;0;0;0;0;0;0;0
"02";"02";"721";"0843";"02.02.721.0843";4;2014;8000;8000;0;8000;1020;255;0;255
"02";"02";"721";"0843";"02.02.721.0843";4;2012;25000;25000;-10000;15000;2095;2095;0;2095
"02";"02";"721";"0844";"02.02.721.0844";4;2013;0;0;0;0;0;0;0;0
"02";"02";"721";"0844";"02.02.721.0844";4;2015;5000;0;0;0;0;0;0;0
"02";"02";"721";"0844";"02.02.721.0844";4;2014;0;0;0;0;0;0;0;0
"02";"02";"721";"0844";"02.02.721.0844";4;2012;0;0;0;0;0;0;0;0
"02";"02";"721";"0845";"02.02.721.0845";4;2013;10000;10000;14000;24000;8846;8922;0;8922
"02";"02";"721";"0845";"02.02.721.0845";4;2015;9780;0;0;0;0;0;0;0
"02";"02";"721";"0845";"02.02.721.0845";4;2014;15000;15000;0;15000;4520;3069;0;3069
"02";"02";"721";"0845";"02.02.721.0845";4;2012;15000;15000;5000;20000;9230;9230;0;9230
"02";"02";"721";"0850";"02.02.721.0850";4;2013;0;0;0;0;0;0;0;0
"02";"02";"721";"0850";"02.02.721.0850";4;2015;1000;0;0;0;0;0;0;0
"02";"02";"721";"0850";"02.02.721.0850";4;2014;0;0;1000;1000;220;0;0;0
"02";"02";"721";"0850";"02.02.721.0850";4;2012;0;0;0;0;0;0;0;0
"02";"02";"721";"0851";"02.02.721.0851";4;2013;0;0;0;0;0;0;0;0
"02";"02";"721";"0851";"02.02.721.0851";4;2015;1000;0;0;0;0;0;0;0
"02";"02";"721";"0851";"02.02.721.0851";4;2014;0;0;1000;1000;220;0;0;0
"02";"02";"721";"0851";"02.02.721.0851";4;2012;0;0;0;0;0;0;0;0
"02";"02";"721";"0856";"02.02.721.0856";4;2013;0;0;0;0;0;0;0;0
"02";"02";"721";"0856";"02.02.721.0856";4;2015;0;0;0;0;0;0;0;0
"02";"02";"721";"0856";"02.02.721.0856";4;2014;0;0;0;0;0;0;0;0
"02";"02";"721";"0856";"02.02.721.0856";4;2012;0;0;0;0;0;0;0;0
"02";"02";"721";"0860";"02.02.721.0860";4;2013;27000;27000;9600;36600;15755;15755;0;15755
"02";"02";"721";"0860";"02.02.721.0860";4;2015;44000;0;0;0;0;0;0;0
"02";"02";"721";"0860";"02.02.721.0860";4;2014;32000;32000;2600;34600;19689;9145;0;9145
"02";"02";"721";"0860";"02.02.721.0860";4;2012;75000;75000;-8000;67000;21225;21225;0;21225
"02";"02";"721";"0861";"02.02.721.0861";4;2013;20000;20000;4600;24600;10537;10537;0;10537
"02";"02";"721";"0861";"02.02.721.0861";4;2015;27000;0;0;0;0;0;0;0
"02";"02";"721";"0861";"02.02.721.0861";4;2014;22000;22000;2600;24600;11786;4689;0;4689
"02";"02";"721";"0861";"02.02.721.0861";4;2012;60000;60000;-15000;45000;20174;20174;0;20174
"02";"02";"721";"0869";"02.02.721.0869";4;2013;7000;7000;5000;12000;5219;5219;0;5219
"02";"02";"721";"0869";"02.02.721.0869";4;2015;17000;0;0;0;0;0;0;0
"02";"02";"721";"0869";"02.02.721.0869";4;2014;10000;10000;0;10000;7903;4456;0;4456
"02";"02";"721";"0869";"02.02.721.0869";4;2012;15000;15000;7000;22000;1050;1050;0;1050
"02";"02";"721";"0870";"02.02.721.0870";4;2013;60000;60000;-20000;40000;23624;15624;8000;23624
"02";"02";"721";"0870";"02.02.721.0870";4;2015;61544;0;0;0;0;0;0;0
"02";"02";"721";"0870";"02.02.721.0870";4;2014;127916;127916;-77916;50000;31689;22134;0;22134
"02";"02";"721";"0870";"02.02.721.0870";4;2012;0;0;0;0;0;0;0;0
"02";"02";"721";"0871";"02.02.721.0871";4;2013;0;0;0;0;0;0;0;0
"02";"02";"721";"0871";"02.02.721.0871";4;2015;0;0;0;0;0;0;0;0
"02";"02";"721";"0871";"02.02.721.0871";4;2014;0;0;0;0;0;0;0;0
"02";"02";"721";"0871";"02.02.721.0871";4;2012;0;0;0;0;0;0;0;0
"02";"02";"721";"0873";"02.02.721.0873";4;2013;0;0;0;0;0;0;0;0
"02";"02";"721";"0873";"02.02.721.0873";4;2015;0;0;0;0;0;0;0;0
"02";"02";"721";"0873";"02.02.721.0873";4;2014;0;0;0;0;0;0;0;0
"02";"02";"721";"0873";"02.02.721.0873";4;2012;0;0;0;0;0;0;0;0
"02";"02";"721";"0875";"02.02.721.0875";4;2013;0;0;0;0;0;0;0;0
"02";"02";"721";"0875";"02.02.721.0875";4;2015;0;0;0;0;0;0;0;0
"02";"02";"721";"0875";"02.02.721.0875";4;2014;77916;77916;-77916;0;0;0;0;0
"02";"02";"721";"0875";"02.02.721.0875";4;2012;0;0;0;0;0;0;0;0
"02";"02";"721";"0879";"02.02.721.0879";4;2013;60000;60000;-20000;40000;23624;15624;8000;23624
"02";"02";"721";"0879";"02.02.721.0879";4;2015;61544;0;0;0;0;0;0;0
"02";"02";"721";"0879";"02.02.721.0879";4;2014;50000;50000;0;50000;31689;22134;0;22134
"02";"02";"721";"0880";"02.02.721.0880";4;2013;0;0;0;0;0;0;0;0
"02";"02";"721";"0880";"02.02.721.0880";4;2015;0;0;0;0;0;0;0;0
"02";"02";"721";"0880";"02.02.721.0880";4;2014;0;0;0;0;0;0;0;0
"02";"02";"721";"0880";"02.02.721.0880";4;2012;6000;6000;-4000;2000;0;0;0;0
"02";"02";"721";"0881";"02.02.721.0881";4;2013;0;0;0;0;0;0;0;0
"02";"02";"721";"0881";"02.02.721.0881";4;2015;0;0;0;0;0;0;0;0
"02";"02";"721";"0881";"02.02.721.0881";4;2014;0;0;0;0;0;0;0;0
"02";"02";"721";"0881";"02.02.721.0881";4;2012;6000;6000;-4000;2000;0;0;0;0
"02";"02";"721";"0890";"02.02.721.0890";4;2013;18000;18000;-1000;17000;7855;7855;0;7855
"02";"02";"721";"0890";"02.02.721.0890";4;2015;367000;0;0;0;0;0;0;0
"02";"02";"721";"0890";"02.02.721.0890";4;2014;8000;8000;252916;260916;237518;44304;0;41827
"02";"02";"721";"0890";"02.02.721.0890";4;2012;182000;182000;-92917;89083;38490;33826;4663;38490
"02";"02";"721";"0892";"02.02.721.0892";4;2013;3000;3000;1000;4000;913;913;0;913
"02";"02";"721";"0892";"02.02.721.0892";4;2015;360000;0;0;0;0;0;0;0
"02";"02";"721";"0892";"02.02.721.0892";4;2014;5000;5000;252916;257916;234618;42441;0;39964
"02";"02";"721";"0892";"02.02.721.0892";4;2012;130000;130000;-122342;7658;250;250;0;250
"02";"02";"721";"0894";"02.02.721.0894";4;2013;0;0;0;0;0;0;0;0
"02";"02";"721";"0894";"02.02.721.0894";4;2015;0;0;0;0;0;0;0;0
"02";"02";"721";"0894";"02.02.721.0894";4;2014;0;0;0;0;0;0;0;0
"02";"02";"721";"0894";"02.02.721.0894";4;2012;0;0;0;0;0;0;0;0
"02";"02";"721";"0899";"02.02.721.0899";4;2013;15000;15000;-2000;13000;6942;6942;0;6942
"02";"02";"721";"0899";"02.02.721.0899";4;2015;7000;0;0;0;0;0;0;0
"02";"02";"721";"0899";"02.02.721.0899";4;2014;3000;3000;0;3000;2900;1863;0;1863
"02";"02";"721";"0899";"02.02.721.0899";4;2012;52000;52000;29425;81425;38239;33576;4663;38239
"02";"02";"721";"1000";"02.02.721.1000";4;2013;521000;521000;41100;562100;219540;216542;20;216562
"02";"02";"721";"1000";"02.02.721.1000";4;2015;557500;0;0;0;0;0;0;0
"02";"02";"721";"1000";"02.02.721.1000";4;2014;551100;551100;52667;603767;437909;120132;29;120132
"02";"02";"721";"1000";"02.02.721.1000";4;2012;660700;660700;6022;666722;421717;422145;0;422145
"02";"02";"721";"1100";"02.02.721.1100";4;2013;80000;80000;10000;90000;50548;47570;0;47570
"02";"02";"721";"1100";"02.02.721.1100";4;2015;92000;0;0;0;0;0;0;0
"02";"02";"721";"1100";"02.02.721.1100";4;2014;98000;98000;0;98000;69208;25790;0;25790
"02";"02";"721";"1100";"02.02.721.1100";4;2012;175000;175000;-54497;120503;81671;81671;0;81671
"02";"02";"721";"1110";"02.02.721.1110";4;2013;60000;60000;10000;70000;45319;45319;0;45319
"02";"02";"721";"1110";"02.02.721.1110";4;2015;80000;0;0;0;0;0;0;0
"02";"02";"721";"1110";"02.02.721.1110";4;2014;70000;70000;0;70000;63830;22580;0;22580
"02";"02";"721";"1110";"02.02.721.1110";4;2012;115000;115000;-24497;90503;60472;60472;0;60472
"02";"02";"721";"1111";"02.02.721.1111";4;2013;60000;60000;10000;70000;45319;45319;0;45319
"02";"02";"721";"1111";"02.02.721.1111";4;2015;80000;0;0;0;0;0;0;0
"02";"02";"721";"1111";"02.02.721.1111";4;2014;70000;70000;0;70000;63830;22580;0;22580
"02";"02";"721";"1111";"02.02.721.1111";4;2012;115000;115000;-24497;90503;60472;60472;0;60472
"02";"02";"721";"1120";"02.02.721.1120";4;2013;20000;20000;0;20000;5229;2251;0;2251
"02";"02";"721";"1120";"02.02.721.1120";4;2015;12000;0;0;0;0;0;0;0
"02";"02";"721";"1120";"02.02.721.1120";4;2014;28000;28000;0;28000;5377;3210;0;3210
"02";"02";"721";"1120";"02.02.721.1120";4;2012;60000;60000;-30000;30000;21200;21200;0;21200
"02";"02";"721";"1121";"02.02.721.1121";4;2013;20000;20000;0;20000;5229;2251;0;2251
"02";"02";"721";"1121";"02.02.721.1121";4;2015;12000;0;0;0;0;0;0;0
"02";"02";"721";"1121";"02.02.721.1121";4;2014;28000;28000;0;28000;5377;3210;0;3210
"02";"02";"721";"1121";"02.02.721.1121";4;2012;60000;60000;-30000;30000;21200;21200;0;21200
"02";"02";"721";"1130";"02.02.721.1130";4;2013;0;0;0;0;0;0;0;0
"02";"02";"721";"1130";"02.02.721.1130";4;2015;0;0;0;0;0;0;0;0
"02";"02";"721";"1130";"02.02.721.1130";4;2014;0;0;0;0;0;0;0;0
"02";"02";"721";"1130";"02.02.721.1130";4;2012;0;0;0;0;0;0;0;0
"02";"02";"721";"1131";"02.02.721.1131";4;2013;0;0;0;0;0;0;0;0
"02";"02";"721";"1131";"02.02.721.1131";4;2015;0;0;0;0;0;0;0;0
"02";"02";"721";"1131";"02.02.721.1131";4;2014;0;0;0;0;0;0;0;0
"02";"02";"721";"1131";"02.02.721.1131";4;2012;0;0;0;0;0;0;0;0
"02";"02";"721";"1200";"02.02.721.1200";4;2013;146000;146000;0;146000;27861;27861;0;27861
"02";"02";"721";"1200";"02.02.721.1200";4;2015;90000;0;0;0;0;0;0;0
"02";"02";"721";"1200";"02.02.721.1200";4;2014;51000;51000;47667;98667;65750;18244;0;18244
"02";"02";"721";"1200";"02.02.721.1200";4;2012;185700;185700;-27700;158000;144923;144923;0;144923
"02";"02";"721";"1210";"02.02.721.1210";4;2013;1000;1000;0;1000;0;0;0;0
"02";"02";"721";"1210";"02.02.721.1210";4;2015;0;0;0;0;0;0;0;0
"02";"02";"721";"1210";"02.02.721.1210";4;2014;1000;1000;0;1000;0;0;0;0
"02";"02";"721";"1210";"02.02.721.1210";4;2012;0;0;0;0;0;0;0;0
"02";"02";"721";"1211";"02.02.721.1211";4;2013;1000;1000;0;1000;0;0;0;0
"02";"02";"721";"1211";"02.02.721.1211";4;2015;0;0;0;0;0;0;0;0
"02";"02";"721";"1211";"02.02.721.1211";4;2014;1000;1000;0;1000;0;0;0;0
"02";"02";"721";"1211";"02.02.721.1211";4;2012;0;0;0;0;0;0;0;0
"02";"02";"721";"1214";"02.02.721.1214";4;2013;0;0;0;0;0;0;0;0
"02";"02";"721";"1214";"02.02.721.1214";4;2015;0;0;0;0;0;0;0;0
"02";"02";"721";"1214";"02.02.721.1214";4;2014;0;0;0;0;0;0;0;0
"02";"02";"721";"1214";"02.02.721.1214";4;2012;0;0;0;0;0;0;0;0
"02";"02";"721";"1230";"02.02.721.1230";4;2013;145000;145000;0;145000;27861;27861;0;27861
"02";"02";"721";"1230";"02.02.721.1230";4;2015;89000;0;0;0;0;0;0;0
"02";"02";"721";"1230";"02.02.721.1230";4;2014;50000;50000;47667;97667;65750;18244;0;18244
"02";"02";"721";"1230";"02.02.721.1230";4;2012;185700;185700;-27700;158000;144923;144923;0;144923
"02";"02";"721";"1231";"02.02.721.1231";4;2013;15000;15000;0;15000;3123;3123;0;3123
"02";"02";"721";"1231";"02.02.721.1231";4;2015;9000;0;0;0;0;0;0;0
"02";"02";"721";"1231";"02.02.721.1231";4;2014;20000;20000;0;20000;8000;2244;0;2244
"02";"02";"721";"1231";"02.02.721.1231";4;2012;20000;20000;0;20000;8760;8760;0;8760
"02";"02";"721";"1232";"02.02.721.1232";4;2013;130000;130000;0;130000;24739;24739;0;24739
"02";"02";"721";"1232";"02.02.721.1232";4;2015;80000;0;0;0;0;0;0;0
"02";"02";"721";"1232";"02.02.721.1232";4;2014;30000;30000;47667;77667;57750;16000;0;16000
"02";"02";"721";"1232";"02.02.721.1232";4;2012;165700;165700;-27700;138000;136163;136163;0;136163
"02";"02";"721";"1290";"02.02.721.1290";4;2013;0;0;0;0;0;0;0;0
"02";"02";"721";"1290";"02.02.721.1290";4;2015;1000;0;0;0;0;0;0;0
"02";"02";"721";"1290";"02.02.721.1290";4;2014;0;0;0;0;0;0;0;0
"02";"02";"721";"1290";"02.02.721.1290";4;2012;0;0;0;0;0;0;0;0
"02";"02";"721";"1292";"02.02.721.1292";4;2013;0;0;0;0;0;0;0;0
"02";"02";"721";"1292";"02.02.721.1292";4;2015;1000;0;0;0;0;0;0;0
"02";"02";"721";"1292";"02.02.721.1292";4;2014;0;0;0;0;0;0;0;0
"02";"02";"721";"1292";"02.02.721.1292";4;2012;0;0;0;0;0;0;0;0
"02";"02";"721";"1300";"02.02.721.1300";4;2013;25000;25000;6600;31600;27141;27141;0;27141
"02";"02";"721";"1300";"02.02.721.1300";4;2015;36000;0;0;0;0;0;0;0
"02";"02";"721";"1300";"02.02.721.1300";4;2014;33600;33600;0;33600;21102;10744;0;10744
"02";"02";"721";"1300";"02.02.721.1300";4;2012;50000;50000;18000;68000;34004;34432;0;34432
"02";"02";"721";"1310";"02.02.721.1310";4;2013;0;0;0;0;0;0;0;0
"02";"02";"721";"1310";"02.02.721.1310";4;2015;2000;0;0;0;0;0;0;0
"02";"02";"721";"1310";"02.02.721.1310";4;2014;0;0;0;0;0;0;0;0
"02";"02";"721";"1310";"02.02.721.1310";4;2012;0;0;0;0;0;0;0;0
"02";"02";"721";"1311";"02.02.721.1311";4;2013;0;0;0;0;0;0;0;0
"02";"02";"721";"1311";"02.02.721.1311";4;2015;2000;0;0;0;0;0;0;0
"02";"02";"721";"1311";"02.02.721.1311";4;2014;0;0;0;0;0;0;0;0
"02";"02";"721";"1311";"02.02.721.1311";4;2012;0;0;0;0;0;0;0;0
"02";"02";"721";"1320";"02.02.721.1320";4;2013;25000;25000;6600;31600;27141;27141;0;27141
"02";"02";"721";"1320";"02.02.721.1320";4;2015;34000;0;0;0;0;0;0;0
"02";"02";"721";"1320";"02.02.721.1320";4;2014;33600;33600;0;33600;21102;10744;0;10744
"02";"02";"721";"1320";"02.02.721.1320";4;2012;50000;50000;18000;68000;34004;34432;0;34432
"02";"02";"721";"1321";"02.02.721.1321";4;2013;20000;20000;4600;24600;22979;22979;0;22979
"02";"02";"721";"1321";"02.02.721.1321";4;2015;27000;0;0;0;0;0;0;0
"02";"02";"721";"1321";"02.02.721.1321";4;2014;26600;26600;0;26600;19007;9919;0;9919
"02";"02";"721";"1321";"02.02.721.1321";4;2012;35000;35000;15000;50000;28498;28926;0;28926
"02";"02";"721";"1329";"02.02.721.1329";4;2013;5000;5000;2000;7000;4161;4161;0;4161
"02";"02";"721";"1329";"02.02.721.1329";4;2015;7000;0;0;0;0;0;0;0
"02";"02";"721";"1329";"02.02.721.1329";4;2014;7000;7000;0;7000;2095;825;0;825
"02";"02";"721";"1329";"02.02.721.1329";4;2012;15000;15000;3000;18000;5506;5506;0;5506
"02";"02";"721";"1400";"02.02.721.1400";4;2013;0;0;0;0;0;0;0;0
"02";"02";"721";"1400";"02.02.721.1400";4;2015;0;0;0;0;0;0;0;0
"02";"02";"721";"1400";"02.02.721.1400";4;2014;0;0;0;0;0;0;0;0
"02";"02";"721";"1400";"02.02.721.1400";4;2012;0;0;5000;5000;0;0;0;0
"02";"02";"721";"1410";"02.02.721.1410";4;2013;0;0;0;0;0;0;0;0
"02";"02";"721";"1410";"02.02.721.1410";4;2015;0;0;0;0;0;0;0;0
